claude-3-5-haiku-20241022|claude-sonnet-4-20250514_jaccard,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_rbo,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_alpha,gpt-4.1-mini|gpt-4.1_jaccard,gpt-4.1-mini|gpt-4.1_rbo,gpt-4.1-mini|gpt-4.1_alpha,claude-3-5-haiku-20241022|gpt-4.1-mini_jaccard,claude-3-5-haiku-20241022|gpt-4.1-mini_rbo,claude-3-5-haiku-20241022|gpt-4.1-mini_alpha,claude-sonnet-4-20250514|gpt-4.1_jaccard,claude-sonnet-4-20250514|gpt-4.1_rbo,claude-sonnet-4-20250514|gpt-4.1_alpha
0.5,0.338,0.1693989071038251,0.571,0.67,0.23140495867768596,0.35,0.254,-0.021505376344086002,0.667,0.591,0.11716621253406001
0.188,0.237,-0.07692307692307687,0.524,0.47,0.04878048780487798,0.222,0.235,-0.03703703703703698,0.611,0.498,0.11956521739130432
0.211,0.307,-0.03409090909090917,0.536,0.745,0.40928882438316394,0.192,0.173,-0.022471910112359605,0.75,0.447,0.1673553719008265
0.238,0.225,-0.04651162790697683,0.75,0.336,0.1186623516720604,0.227,0.145,-0.022727272727272707,0.714,0.299,0.030732860520094496
0.571,0.466,1,0.5,0.418,0.125,0.5,0.504,0.5465116279069767,1,0.272,0.125
0.75,0.555,0.33606557377049184,0.765,0.627,0.11716621253406001,0.75,0.607,0.2622950819672131,0.667,0.602,0.04619565217391308
0.316,0.121,0,0.7,0.421,0.037267080745341574,0.333,0.192,-0.03125,0.667,0.648,0.10144927536231885
0.444,0.13,-0.03703703703703698,0.778,0.267,-0.07058823529411762,0.444,0.265,-0.07692307692307687,0.778,0.531,0.5411764705882353
0.222,0.072,0,0.792,0.78,0.12351543942992871,0.19,0.047,0,0.739,0.758,0.26136363636363646
0.5,0.193,0.10344827586206895,0.615,0.4,-0.0439560439560438,0.385,0.287,-0.03409090909090917,0.8,0.28,-0.05263157894736836
0.846,0.3,0.04977375565610864,0.833,0.492,-0.029045643153526868,0.688,0.306,-0.03125,0.667,0.47,0.05063291139240511
0.667,0.365,0.09836065573770503,0.727,0.761,0.2019543973941369,0.3,0.22,-0.04761904761904767,0.421,0.402,0.0872483221476511
0.1,0.022,0,0.654,0.438,-0.02478134110787167,0.125,0.039,0,0.583,0.838,0.4629898403483309
0.4,0.177,-0.01538461538461533,0.737,0.825,0.4821917808219178,0.25,0.316,0.15384615384615385,0.45,0.45,0.19512195121951215
0.6,0.36,0.14864864864864857,0.563,0.238,0.14179104477611937,0.667,0.428,0.13533834586466165,0.714,0.231,-0.04054054054054057
0.188,0.195,0.1235955056179775,0.75,0.328,0.04245283018867929,0.294,0.206,-0.03409090909090917,0.455,0.204,0.06985294117647056
0.471,0.239,-0.021505376344086002,0.87,0.39,-0.0225653206650831,0.476,0.514,0.07567567567567568,0.682,0.702,0.17535545023696675
0.273,0.399,0.23076923076923084,0.652,0.733,0.15539305301645334,0.176,0.409,0.6153846153846154,0.524,0.694,0.15246636771300448
0.2,0.147,-0.03703703703703698,0.353,0.606,0.39534883720930225,0.25,0.083,0,0.5,0.629,0.5411764705882353
0.75,0.523,0.6333333333333333,0.615,0.545,0.3770491803278688,0.417,0.573,0.639344262295082,0.636,0.475,0.21739130434782616
0.357,0.445,0.10256410256410253,0.667,0.497,0.278688524590164,0.417,0.489,0.34782608695652173,0.545,0.531,0.278688524590164
0.444,0.359,0.3571428571428572,0.6,0.358,0.058295964125560484,0.455,0.369,0.1428571428571429,0.4,0.423,0.09482758620689657
1,0.369,0.6333333333333333,0.889,0.521,0.20353982300884954,0.556,0.527,0.819672131147541,0.667,0.38,-0.06451612903225801
0.308,0.141,-0.03703703703703698,0.667,0.54,0.03649635036496346,0.235,0.218,0.2222222222222222,0.632,0.572,0.05063291139240511
0.133,0.045,0,0.6,0.322,0.1420289855072464,0.15,0.19,0.2222222222222222,0.417,0.406,0.13793103448275856
0.7,0.697,0.3414634146341463,0.826,0.745,0.193313953488372,0.737,0.717,0.33606557377049184,0.87,0.812,0.23228346456692917
0.5,0.148,0.16000000000000003,0.545,0.529,0.39534883720930225,0.4,0.248,-0.11999999999999988,0.714,0.455,0.5609756097560976
0.444,0.289,0.059479553903345694,0.7,0.66,0.336380255941499,0.526,0.354,-0.022222222222222143,0.824,0.49,0.11475409836065575
0.417,0.431,0.37209302325581395,0.789,0.267,0.03296703296703307,0.294,0.322,-0.0714285714285714,0.611,0.436,0.05597014925373134
0.333,0.406,0.10344827586206895,0.5,0.275,-0.028481012658227778,0.4,0.317,-0.03409090909090917,0.571,0.453,0.06849315068493145
0.5,0.411,-0.06451612903225801,0.294,0.423,0.0872483221476511,0.357,0.452,0.12698412698412698,0.313,0.282,-0.02684563758389258
0.667,0.232,-0.11999999999999988,0.444,0.382,0.16000000000000003,0.444,0.388,0.16000000000000003,0.667,0.246,-0.11999999999999988
0.769,0.704,0.6868131868131868,0.783,0.697,0.08309037900874638,0.455,0.705,0.2692307692307693,0.684,0.644,0.2088607594936709
0.778,0.535,0.03562945368171022,0.762,0.328,0.03094462540716625,0.737,0.677,0.17535545023696675,0.895,0.624,0.09174311926605505
0.182,0.136,-0.0714285714285714,0.8,0.468,0.12420382165605104,0.214,0.12,-0.0714285714285714,0.353,0.362,0.17837837837837833
0.556,0.265,-0.08196721311475397,0.176,0.174,-0.0714285714285714,0.375,0.263,-0.15384615384615374,0.278,0.305,0.15384615384615385
0.333,0.561,0.38378378378378375,0.65,0.371,-0.0269151138716357,0.3,0.175,-0.016042780748662944,0.722,0.469,0.11716621253406001
0.4,0.413,0.29032258064516137,0.8,0.396,1,0.375,0.368,0.3571428571428572,0.5,0.472,0.72
0.455,0.4,0.21739130434782616,0.538,0.489,0.4178082191780822,0.462,0.561,0.4782608695652174,0.7,0.449,0.21052631578947367
0.692,0.518,0.14864864864864857,0.524,0.657,0.11084905660377364,0.556,0.632,0.2432432432432432,0.625,0.579,0.15246636771300448
0.625,0.495,0.13857677902621712,0.619,0.548,0.10330578512396693,0.556,0.652,0.22180451127819545,0.455,0.556,0.12432432432432439
0.35,0.466,0.39534883720930225,0.85,0.761,0.14355628058727576,0.316,0.386,-0.03409090909090917,0.625,0.518,0.0857558139534883
0.571,0.614,0.18117647058823527,0.846,0.846,0.24630541871921185,0.6,0.702,0.18309859154929575,0.577,0.661,0.2625607779578607
0.15,0.035,0,0.632,0.761,0.6331521739130435,0.053,0.018,0,0.478,0.555,0.12432432432432439
0.579,0.558,0.21135646687697163,0.778,0.597,0.0722761596548005,0.591,0.659,0.2088607594936709,0.593,0.645,0.21715328467153283
0.118,0.023,0,0.708,0.698,0.23328964613368286,0.15,0.031,0,0.762,0.701,0.03526970954356845
0.3,0.247,-0.04761904761904767,0.909,0.712,0.07874015748031504,0.3,0.279,-0.04761904761904767,0.909,0.581,0.0275590551181103
0.556,0.234,-0.0714285714285714,0.5,0.283,0.08108108108108103,0.4,0.406,0.1428571428571429,0.5,0.333,0.18493150684931503
0.583,0.149,-0.034482758620689724,0.733,0.575,0.1320754716981133,0.571,0.26,0.08695652173913049,0.769,0.573,0.14479638009049778
0.545,0.335,0.08695652173913049,0.688,0.5,0.058295964125560484,0.563,0.476,0.06849315068493145,0.583,0.412,0.08695652173913049
0.625,0.393,0.278688524590164,1,0.57,1,0.75,0.482,0.278688524590164,0.667,0.361,0.09302325581395343
0.545,0.51,0.2441860465116279,0.667,0.563,0.4736842105263158,0.583,0.245,0.09302325581395343,0.636,0.268,0.07894736842105254
0.231,0.295,-0.15384615384615374,0.647,0.3,0.04761904761904756,0.2,0.495,1,0.444,0.263,0.05362776025236593
0.538,0.297,0.08108108108108103,0.941,0.522,0.033264033264033266,0.529,0.424,0.19594594594594583,0.588,0.57,0.25
0.154,0.035,0,0.55,0.459,0.12195121951219512,0.118,0.038,0,0.8,0.472,0.04458598726114649
0.6,0.609,0.11956521739130432,0.593,0.688,0.14772727272727282,0.56,0.661,0.043596730245231696,0.895,0.615,0.2006525285481241
0.267,0.12,-0.03703703703703698,0.76,0.621,0.0722761596548005,0.182,0.217,0.2222222222222222,0.682,0.546,0.11502347417840375
0.6,0.229,0.09302325581395343,0.733,0.308,0.13857677902621712,0.615,0.184,-0.04081632653061229,0.4,0.14,-0.022471910112359605
0.429,0.42,0.12698412698412698,0.714,0.778,0.3739837398373984,0.333,0.545,0.3015873015873016,0.6,0.673,0.11716621253406001
0.6,0.471,0.11290322580645162,0.6,0.427,0.21052631578947367,0.636,0.294,-0.04347826086956519,0.556,0.282,-0.06451612903225801
0.278,0.045,0,0.556,0.749,0.10515463917525769,0.269,0.036,0,0.455,0.598,0.23456790123456794
0.2,0.077,-0.022727272727272707,0.821,0.737,0.15009041591320071,0.185,0.28,0.18181818181818188,0.654,0.359,0.0857558139534883
0.211,0.296,-0.07692307692307687,0.583,0.637,0.03825136612021862,0.235,0.154,-0.03703703703703698,0.538,0.604,0.24818577648766327
0.667,0.526,0.07894736842105254,0.833,0.404,0.14479638009049778,0.462,0.483,0.07894736842105254,0.769,0.437,0.05405405405405406
0.045,0.153,0,0.833,0.541,0.07127429805615548,0.045,0.108,0,0.76,0.294,-0.02049622437971954
0.727,0.358,-0.05263157894736836,0.75,0.509,0.16483516483516492,0.727,0.38,0.08695652173913049,0.75,0.204,-0.0439560439560438
0.375,0.101,-0.04651162790697683,0.75,0.629,0.580110497237569,0.455,0.391,0.1428571428571429,0.6,0.243,-0.06451612903225801
0.5,0.318,-0.025236593059936974,0.909,0.636,0.12247324613555288,0.478,0.357,-0.031746031746031855,0.591,0.603,0.19073569482288832
0.727,0.578,0.20353982300884954,0.765,0.626,0.3610223642172524,0.471,0.547,0.07894736842105254,0.714,0.672,0.43243243243243246
0.538,0.462,0.20353982300884954,0.625,0.565,0.05243445692883886,0.538,0.455,0.08695652173913049,0.529,0.448,0.05597014925373134
0.571,0.498,0.06557377049180335,0.643,0.671,0.6216216216216216,0.833,0.63,0.37016574585635365,0.643,0.495,0.05405405405405406
0.125,0.065,0,0.563,0.63,0.42567567567567566,0.091,0.041,0,0.722,0.713,0.45023696682464454
0.438,0.13,-0.022471910112359605,0.842,0.681,0.2142857142857143,0.412,0.16,-0.022471910112359605,0.789,0.598,0.1639004149377593
0.2,0.067,0,0.909,0.651,0.580110497237569,0.2,0.037,0,0.75,0.638,0.37362637362637363
0.333,0.204,-0.07692307692307687,0.778,0.661,0.04018912529550833,0.267,0.259,-0.07692307692307687,0.706,0.709,0.30827067669172936
0.462,0.171,0.19594594594594583,0.722,0.271,0.04018912529550833,0.412,0.259,-0.02684563758389258,0.444,0.245,-0.032608695652173836
0.417,0.454,0.3571428571428572,0.769,0.343,-0.04054054054054057,0.333,0.371,0.1428571428571429,0.846,0.333,-0.04150943396226414
0.643,0.39,-0.04081632653061229,0.684,0.72,0.3127962085308057,0.5,0.328,0.08108108108108103,0.722,0.395,-0.032786885245901676
0.25,0.127,-0.03703703703703698,0.6,0.719,0.8108108108108107,0.308,0.163,-0.03703703703703698,0.833,0.669,0.6199095022624435
0.294,0.391,0.07567567567567568,0.778,0.761,0.517814726840855,0.45,0.608,0.05597014925373134,0.471,0.407,0.08064516129032251
0.583,0.417,0.07482993197278909,0.444,0.666,0.2902208201892744,0.438,0.345,-0.03825136612021862,0.294,0.221,-0.03378378378378377
0.571,0.346,0.3414634146341463,0.31,0.055,-0.0036363636363636598,0.2,0.175,-0.03125,0.148,0.083,0
0.333,0.298,0.19594594594594583,0.8,0.852,0.5488565488565489,0.381,0.289,0.19594594594594583,0.55,0.676,0.24941176470588233
0.357,0.224,-0.03409090909090917,0.542,0.517,0.12432432432432439,0.304,0.184,-0.011111111111111072,0.733,0.394,0.048872180451127845
0.333,0.304,0.2222222222222222,0.5,0.653,0.3770491803278688,0.2,0.305,0.2222222222222222,0.467,0.533,0.27717391304347827
0.214,0.053,0,0.706,0.411,0.04458598726114649,0.235,0.044,0,0.563,0.312,-0.029850746268656803
0.714,0.335,-0.04054054054054057,0.692,0.503,0.05405405405405406,0.571,0.415,-0.03587443946188351,0.846,0.487,0.14479638009049778
0.3,0.405,0.16000000000000003,0.667,0.625,0.3829787234042553,0.118,0.348,0.1923076923076923,0.263,0.428,0.20666666666666678
0.308,0.375,0.26136363636363635,0.579,0.246,-0.031746031746031855,0.412,0.523,0.10344827586206895,0.643,0.213,-0.0439560439560438
0.3,0.289,-0.03378378378378377,0.727,0.424,0.03825136612021862,0.3,0.134,-0.020000000000000018,0.52,0.578,0.2786885245901639
0.267,0.215,-0.04761904761904767,0.684,0.498,0.03791469194312791,0.313,0.293,-0.04761904761904767,0.667,0.441,0.04458598726114649
0.385,0.198,0.18181818181818188,0.778,0.477,0.03526970954356845,0.235,0.287,0.18181818181818188,0.706,0.301,-0.028481012658227778
0.25,0.116,-0.04651162790697683,0.5,0.473,0.11290322580645162,0.133,0.31,0.16279069767441856,0.375,0.146,-0.04651162790697683
0.727,0.763,0.29985443959243085,0.708,0.714,0.09090909090909094,0.609,0.669,0.09090909090909094,0.75,0.738,0.0844250363901019
0.692,0.417,0.37016574585635365,0.684,0.584,0.17535545023696675,0.471,0.532,0.17837837837837833,0.611,0.291,-0.026022304832713727
0.429,0.442,0.10344827586206895,0.85,0.838,0.48697068403908794,0.368,0.432,0.11363636363636365,0.55,0.534,0.129746835443038
0.25,0.278,0.140625,0.615,0.464,0.06043956043956045,0.308,0.116,-0.03125,0.583,0.411,0.06849315068493145
0.5,0.288,0.06557377049180335,0.615,0.327,-0.05263157894736836,0.5,0.598,0.24663677130044837,0.8,0.621,0.7321428571428572
0.357,0.197,-0.025641025641025772,0.733,0.444,-0.03587443946188351,0.353,0.168,-0.016949152542372836,0.692,0.549,0.2432432432432432
0.632,0.528,0.05243445692883886,0.773,0.316,-0.02478134110787167,0.524,0.499,0.05597014925373134,0.652,0.455,0.03197674418604646
0.583,0.354,-0.07058823529411762,0.737,0.382,-0.03080568720379162,0.467,0.317,-0.04597701149425282,0.667,0.348,-0.03370786516853941
0.5,0.391,0.29032258064516137,0.5,0.432,0.44000000000000006,0.75,0.433,0.2666666666666666,0.25,0.281,0.1923076923076923
0.643,0.518,0.15246636771300448,0.8,0.728,0.39473684210526316,0.625,0.57,0.15625,0.412,0.512,0.3159851301115242
0.6,0.497,0.39534883720930225,0.692,0.691,0.5310344827586206,0.571,0.539,0.19047619047619047,0.778,0.466,0.2441860465116279
0.438,0.291,-0.022471910112359605,0.864,0.699,0.07874015748031504,0.333,0.287,-0.022471910112359605,0.714,0.687,0.165631469979296
0.462,0.397,0.12698412698412698,0.857,0.579,0.3056603773584906,0.5,0.42,0.12698412698412698,0.688,0.459,0.04761904761904756
0.214,0.03,0,0.643,0.202,0.14864864864864857,0.25,0.066,0,0.667,0.312,0.058295964125560484
0.25,0.209,0.4,0.478,0.745,0.19293478260869568,0.143,0.245,0.4,0.333,0.66,0.3421052631578947
0.158,0.083,0,0.44,0.613,0.04458598726114649,0.13,0.1,0,0.684,0.603,0.21135646687697163
0.478,0.423,0.04694835680751175,0.95,0.564,0.1357664233576642,0.619,0.459,0.11084905660377364,0.857,0.614,0.08309037900874638
0.571,0.214,-0.025641025641025772,0.682,0.738,0.26136363636363646,0.368,0.267,0.09482758620689657,0.571,0.765,0.33606557377049184
0.563,0.533,0.058295964125560484,0.765,0.531,0.040983606557376984,0.688,0.52,-0.03125,0.867,0.563,0.11232876712328765
0.667,0.389,-0.05517241379310356,0.467,0.256,-0.047945205479452024,0.5,0.517,0.24663677130044837,0.636,0.385,0.06849315068493145
0.143,0.115,0,0.789,0.534,0.04018912529550833,0.133,0.158,0,0.737,0.383,-0.02717391304347827
0.375,0.126,-0.016949152542372836,0.727,0.525,0.03296703296703307,0.471,0.328,0.21739130434782616,0.667,0.437,0.04619565217391308
0.133,0.128,0,0.684,0.558,0.04018912529550833,0.2,0.305,0.2857142857142857,0.55,0.351,0.11716621253406001
0.545,0.246,-0.08196721311475397,0.733,0.393,0.05243445692883886,0.5,0.257,-0.06451612903225801,0.667,0.377,0.058295964125560484
0.643,0.546,0.2432432432432432,0.6,0.538,-0.025594149908592323,0.478,0.555,0.05405405405405406,0.611,0.567,0.048872180451127845
0.313,0.315,0.15384615384615385,0.76,0.25,-0.0218023255813955,0.316,0.243,-0.04761904761904767,0.6,0.417,-0.0235294117647058
0.5,0.345,-0.05263157894736836,0.55,0.438,0.12195121951219512,0.571,0.328,-0.05263157894736836,0.588,0.585,0.16483516483516492
0.154,0.244,0.2857142857142857,0.533,0.561,0.27717391304347827,0.143,0.274,0.2857142857142857,0.467,0.467,0.27717391304347827
0.357,0.184,-0.04347826086956519,0.667,0.234,-0.047945205479452024,0.545,0.359,0.07894736842105254,0.571,0.55,0.24663677130044837
0.455,0.365,0.08695652173913049,0.75,0.654,0.20382165605095548,0.533,0.464,0.08695652173913049,0.5,0.493,0.22413793103448276
0.571,0.643,0.5374149659863945,0.864,0.664,0.2825229960578187,0.429,0.54,0.07482993197278909,0.65,0.712,0.20382165605095548
0.412,0.361,-0.04081632653061229,0.706,0.547,0.040983606557376984,0.6,0.456,0.08108108108108103,0.813,0.486,0.1885245901639344
0.333,0.09,-0.0714285714285714,0.455,0.539,0.459016393442623,0.5,0.264,0.2857142857142857,0.5,0.384,-0.09756097560975618
0.611,0.513,0.043596730245231696,0.696,0.719,0.19213973799126638,0.545,0.524,0.11084905660377364,0.545,0.559,0.043596730245231696
0.462,0.299,0.08695652173913049,0.571,0.375,0.06557377049180335,0.333,0.347,0.21739130434782616,0.615,0.339,0.1693989071038251
0.333,0.383,0.09302325581395343,0.524,0.397,-0.021126760563380254,0.467,0.53,0.39534883720930225,0.579,0.386,0.05063291139240511
0.5,0.257,-0.0714285714285714,0.429,0.379,0.12195121951219512,0.357,0.302,-0.0714285714285714,0.444,0.152,-0.027027027027026973
0.667,0.631,0.3770491803278688,0.75,0.747,0.2760511882998171,0.556,0.641,0.27717391304347827,0.778,0.764,0.3127962085308057
0.818,0.578,0.4178082191780822,0.733,0.633,0.2834394904458599,0.846,0.645,0.33783783783783783,0.692,0.605,0.3013698630136986
0.278,0.05,0,0.905,0.315,-0.024967148488830304,0.3,0.037,0,0.762,0.657,0.09506398537477145
0.4,0.448,0.12698412698412698,0.429,0.572,0.2088607594936709,0.211,0.472,0.3015873015873016,0.474,0.536,0.05660377358490576
0.7,0.294,-0.08333333333333326,0.9,0.345,0.17361111111111116,0.778,0.535,0.388235294117647,0.538,0.208,-0.03825136612021862
0.059,0.013,0,0.704,0.752,0.25941872981700753,0.043,0.011,0,0.538,0.354,-0.022680412371134162
0.111,0.038,0,0.6,0.754,0.165631469979296,0.083,0.065,0,0.789,0.649,0.22981366459627328
0.333,0.322,-0.0714285714285714,0.8,0.667,0.09506398537477145,0.2,0.248,-0.04651162790697683,0.882,0.556,0.03562945368171022
0.167,0.106,0,0.778,0.484,0.23529411764705876,0.1,0.232,0.4,0.462,0.351,-0.07058823529411762
0.818,0.336,-0.047945205479452024,0.813,0.212,-0.032786885245901676,0.643,0.554,0.18493150684931503,0.625,0.327,0.05405405405405406
0.286,0.488,0.3571428571428572,0.529,0.689,0.39925373134328357,0.417,0.494,0.3571428571428572,0.588,0.693,0.3670886075949368
0.714,0.406,0.32500000000000007,0.667,0.398,-0.08196721311475397,0.6,0.272,0.09302325581395343,0.571,0.377,0.3571428571428572
0.222,0.363,1,0.55,0.462,0.043596730245231696,0.118,0.267,0.4,0.438,0.606,0.19047619047619047
0.294,0.447,0.08695652173913049,0.471,0.409,0.14179104477611937,0.313,0.403,0.08695652173913049,0.444,0.369,-0.026022304832713727
0.235,0.066,0,0.8,0.428,0.07127429805615548,0.227,0.128,-0.022727272727272707,0.625,0.786,0.29399585921325044
0.412,0.252,-0.03409090909090917,0.792,0.785,0.33464566929133865,0.286,0.234,-0.03409090909090917,0.739,0.731,0.21572212065813523
0.4,0.263,0.10344827586206895,0.421,0.565,0.2902208201892744,0.313,0.304,0.11363636363636365,0.333,0.51,0.40909090909090906
0.056,0.245,0.18181818181818188,0.588,0.708,0.4831460674157303,0.111,0.107,-0.022727272727272707,0.857,0.494,0.21590909090909083
0.357,0.451,0.25287356321839083,0.636,0.509,0.10144927536231885,0.35,0.341,-0.022471910112359605,0.647,0.657,0.2247191011235955
0.143,0.023,0,0.571,0.645,0.37362637362637363,0.167,0.03,0,0.6,0.254,-0.06451612903225801
0.45,0.61,0.21383647798742145,0.583,0.731,0.3375912408759124,0.571,0.507,0.10515463917525769,0.478,0.478,-0.025236593059936974
0.105,0.036,0,0.76,0.746,0.21143473570658045,0.091,0.07,0,0.64,0.799,0.24709302325581384
0.438,0.414,-0.04597701149425282,0.6,0.678,0.24586288416075652,0.412,0.476,0.39534883720930225,0.824,0.571,0.03791469194312791
0.375,0.342,-0.04761904761904767,0.636,0.502,0.15846994535519132,0.316,0.361,0.12698412698412698,0.571,0.547,0.039256198347107474
0.375,0.323,0.1428571428571429,0.632,0.273,0.04018912529550833,0.313,0.16,-0.022727272727272707,0.4,0.542,0.11290322580645162
0.571,0.471,0.21739130434782616,0.52,0.276,-0.018840579710144967,0.421,0.463,0.09482758620689657,0.65,0.303,-0.029972752043596618
0.571,0.246,0.3414634146341463,0.714,0.356,0.12195121951219512,0.375,0.204,-0.0714285714285714,0.714,0.238,-0.09756097560975618
0.238,0.208,-0.011111111111111072,0.7,0.649,0.09506398537477145,0.263,0.308,0.11363636363636365,0.565,0.506,0.10000000000000009
0.1,0.004,0,0.733,0.649,0.13957055214723935,0.077,0.014,0,0.643,0.26,-0.018276762402088753
0.571,0.528,0.1693989071038251,0.773,0.471,0.030567685589519722,0.429,0.579,0.17391304347826086,0.55,0.472,0.14498141263940512
0.188,0.062,0,0.5,0.637,0.2983539094650206,0.2,0.106,-0.03703703703703698,0.632,0.412,0.10874704491725773
0.438,0.423,0.08108108108108103,0.75,0.661,0.03526970954356845,0.316,0.169,-0.013245033112582627,0.65,0.246,0.12195121951219512
0.313,0.346,0.16279069767441856,0.619,0.689,0.17730496453900713,0.263,0.344,0.16279069767441856,0.55,0.558,0.04245283018867929
0.333,0.208,-0.03125,0.611,0.567,0.12698412698412698,0.267,0.162,-0.01538461538461533,0.5,0.304,0.04878048780487798
0.19,0.123,-0.03703703703703698,0.893,0.645,0.05990783410138256,0.154,0.09,-0.03703703703703698,0.714,0.539,0.030732860520094496
0.3,0.219,-0.07692307692307687,0.8,0.644,0.12140575079872207,0.2,0.247,-0.11999999999999988,0.375,0.461,0.19047619047619047
0.2,0.058,0,0.857,0.703,0.06594399277326102,0.167,0.036,0,0.5,0.521,-0.032786885245901676
0.267,0.086,0,0.765,0.481,0.04761904761904756,0.235,0.223,-0.03703703703703698,0.556,0.614,0.20634920634920628
0.438,0.361,0.10344827586206895,0.75,0.515,0.22981366459627328,0.368,0.275,0.1235955056179775,0.684,0.506,0.29399585921325044
0.04,0.001,0,0.853,0.628,0.1199082042455536,0.065,0.004,0,0.647,0.205,0.07170923379174854
0.412,0.165,-0.02684563758389258,0.739,0.658,0.09340659340659352,0.391,0.24,-0.02684563758389258,0.6,0.615,0.11294117647058821
0.333,0.08,-0.01538461538461533,0.611,0.679,0.13857677902621712,0.353,0.315,0.140625,0.857,0.504,0.3056603773584906
0.231,0.227,-0.0714285714285714,0.529,0.518,0.33783783783783783,0.2,0.202,-0.0714285714285714,0.6,0.298,-0.03125
0.077,0.007,0,0.727,0.457,0.06849315068493145,0.083,0.004,0,0.667,0.428,0.18493150684931503
0.471,0.493,-0.032608695652173836,0.75,0.718,0.336380255941499,0.5,0.556,0.07065217391304346,0.5,0.452,0.11502347417840375
0.5,0.212,-0.06451612903225801,0.625,0.226,0.05597014925373134,0.429,0.321,0.12698412698412698,0.615,0.221,-0.047945205479452024
0.375,0.368,0.12698412698412698,0.55,0.646,0.179245283018868,0.4,0.416,0.11290322580645162,0.684,0.612,0.10144927536231885
0.444,0.222,0.12698412698412698,0.462,0.164,-0.04347826086956519,0.5,0.163,-0.04597701149425282,0.4,0.287,-0.06451612903225801
0.538,0.355,0.19047619047619047,0.842,0.306,-0.027472527472527375,0.5,0.449,-0.04081632653061229,0.556,0.237,-0.03587443946188351
0.182,0.105,0,0.867,0.743,0.5222929936305732,0.154,0.031,0,0.625,0.513,0.0625
0.235,0.29,-0.07692307692307687,0.708,0.342,0.030104712041884918,0.2,0.115,0,0.652,0.564,0.15846994535519132
0.364,0.314,-0.03409090909090917,0.4,0.498,0.07894736842105254,0.313,0.358,-0.034482758620689724,0.364,0.387,0.25287356321839083
0.063,0.007,0,0.786,0.839,0.2357723577235772,0.115,0.136,0,0.583,0.217,-0.029972752043596618
0,0,0,0.722,0.649,0.054668304668304746,0,0,0,0.618,0.23,-0.015021459227467782
0.158,0.257,0.2696629213483146,0.727,0.665,0.35371179039301315,0.3,0.152,-0.011111111111111072,0.7,0.493,-0.028368794326241176
0.333,0.145,-0.04651162790697683,0.786,0.583,0.24663677130044837,0.333,0.062,0,0.786,0.588,0.15246636771300448
0.188,0.05,0,0.75,0.631,0.07591933570581266,0.143,0.034,0,0.762,0.602,0.039256198347107474
0.667,0.643,0.736842105263158,0.615,0.517,0.19594594594594583,0.7,0.504,0.33628318584070793,0.6,0.537,0.13857677902621712
0.167,0.067,-0.03703703703703698,0.611,0.306,0.05063291139240511,0.214,0.1,-0.03703703703703698,0.529,0.335,-0.032608695652173836
0.077,0.038,0,0.636,0.716,0.2969072164948453,0.1,0.041,0,0.4,0.581,0.2333333333333334
0.333,0.14,-0.01538461538461533,0.824,0.546,-0.03561643835616435,0.278,0.188,-0.03125,0.75,0.627,0.1885245901639344
0.154,0.279,0.2857142857142857,0.529,0.572,0.059479553903345694,0.154,0.337,0.23076923076923084,0.625,0.548,0.2276119402985075
0.5,0.521,0.39534883720930225,0.619,0.383,-0.024793388429751984,0.353,0.256,-0.058139534883721034,0.526,0.228,-0.02666666666666684
0.357,0.347,-0.03378378378378377,0.609,0.209,-0.022727272727272707,0.474,0.245,0.20134228187919467,0.333,0.561,0.38378378378378375
0.692,0.352,0.1693989071038251,0.667,0.667,0.24586288416075652,0.563,0.422,0.1693989071038251,0.588,0.657,0.39925373134328357
0.25,0.32,0.2857142857142857,0.684,0.796,0.6790890269151139,0.188,0.341,0.2857142857142857,0.75,0.738,0.39245283018867927
0.714,0.125,-0.08196721311475397,0.529,0.638,0.3770491803278688,0.294,0.307,-0.03125,0.333,0.132,-0.03125
0.273,0.068,0,0.769,0.449,0.14864864864864857,0.25,0.077,0,0.833,0.244,0.04977375565610864
0.313,0.206,0.140625,0.6,0.178,-0.02717391304347827,0.263,0.315,0.15384615384615385,0.526,0.274,-0.024390243902439046
0.182,0.026,0,0.222,0.46,0.25287356321839083,0.059,0.034,0,0.417,0.429,0.25287356321839083
0.333,0.311,0.140625,0.696,0.504,0.0857558139534883,0.25,0.452,0.3125,0.619,0.492,0.12432432432432439
0.412,0.395,0.20666666666666678,0.625,0.622,0.03338171262699563,0.474,0.551,0.19594594594594583,0.667,0.528,0.04470588235294115
0.444,0.599,0.4375,0.571,0.517,0.04123711340206182,0.647,0.621,0.34375,0.55,0.44,0.04470588235294115
0.462,0.14,-0.03125,0.7,0.647,0.10663507109004733,0.4,0.123,-0.01538461538461533,0.6,0.348,-0.031746031746031855
0.417,0.132,-0.022727272727272707,1,0.675,0.2582417582417582,0.357,0.253,0.16279069767441856,0.857,0.599,0.12878787878787878
0.417,0.265,-0.03125,0.792,0.746,0.31909845788849356,0.273,0.196,-0.03125,0.524,0.633,0.0625
0.333,0.423,0.1428571428571429,0.65,0.359,0.039256198347107474,0.313,0.256,0.16279069767441856,0.684,0.706,0.17730496453900713
